tract,yr_id,name,households
176.03,2020,"$60,000 to $74,999",32
176.03,2020,"$75,000 to $99,999",84
176.03,2020,"$100,000 to $124,999",91
176.03,2020,"$125,000 to $149,999",61
176.03,2020,"$150,000 to $199,999",169
176.03,2020,"$200,000 or more",436
176.03,2021,"Less than $15,000",30
176.03,2021,"$15,000 to $29,999",0
176.03,2021,"$30,000 to $44,999",20
176.03,2021,"$45,000 to $59,999",51
176.03,2021,"$60,000 to $74,999",3
176.03,2021,"$75,000 to $99,999",120
176.03,2021,"$100,000 to $124,999",72
176.03,2021,"$125,000 to $149,999",58
176.03,2021,"$150,000 to $199,999",158
176.03,2021,"$200,000 or more",428
176.03,2022,"Less than $15,000",7
176.03,2022,"$15,000 to $29,999",2
176.03,2022,"$30,000 to $44,999",27
176.03,2022,"$45,000 to $59,999",73
176.03,2022,"$60,000 to $74,999",3
176.03,2022,"$75,000 to $99,999",116
176.03,2022,"$100,000 to $124,999",70
176.03,2022,"$125,000 to $149,999",57
176.03,2022,"$150,000 to $199,999",162
176.03,2022,"$200,000 or more",443
176.05,2020,"Less than $15,000",93
176.05,2020,"$15,000 to $29,999",149
176.05,2020,"$30,000 to $44,999",108
176.05,2020,"$45,000 to $59,999",83
176.05,2020,"$60,000 to $74,999",51
176.05,2020,"$75,000 to $99,999",43
176.05,2020,"$100,000 to $124,999",104
176.05,2020,"$125,000 to $149,999",7
176.05,2020,"$150,000 to $199,999",54
176.05,2020,"$200,000 or more",637
176.05,2021,"Less than $15,000",100
176.05,2021,"$15,000 to $29,999",115
176.05,2021,"$30,000 to $44,999",174
176.05,2021,"$45,000 to $59,999",32
176.05,2021,"$60,000 to $74,999",87
176.05,2021,"$75,000 to $99,999",49
176.05,2021,"$100,000 to $124,999",137
176.05,2021,"$125,000 to $149,999",6
176.05,2021,"$150,000 to $199,999",38
176.05,2021,"$200,000 or more",573
176.05,2022,"Less than $15,000",65
176.05,2022,"$15,000 to $29,999",120
176.05,2022,"$30,000 to $44,999",198
176.05,2022,"$45,000 to $59,999",35
176.05,2022,"$60,000 to $74,999",86
176.05,2022,"$75,000 to $99,999",49
176.05,2022,"$100,000 to $124,999",128
176.05,2022,"$125,000 to $149,999",9
176.05,2022,"$150,000 to $199,999",38
176.05,2022,"$200,000 or more",591
176.06,2020,"Less than $15,000",168
176.06,2020,"$15,000 to $29,999",135
176.06,2020,"$30,000 to $44,999",133
176.06,2020,"$45,000 to $59,999",80
176.06,2020,"$60,000 to $74,999",114
176.06,2020,"$75,000 to $99,999",289
176.06,2020,"$100,000 to $124,999",36
176.06,2020,"$125,000 to $149,999",90
176.06,2020,"$150,000 to $199,999",137
176.06,2020,"$200,000 or more",503
176.06,2021,"Less than $15,000",124
176.06,2021,"$15,000 to $29,999",170
176.06,2021,"$30,000 to $44,999",194
176.06,2021,"$45,000 to $59,999",116
176.06,2021,"$60,000 to $74,999",52
176.06,2021,"$75,000 to $99,999",258
176.06,2021,"$100,000 to $124,999",117
176.06,2021,"$125,000 to $149,999",67
176.06,2021,"$150,000 to $199,999",125
176.06,2021,"$200,000 or more",432
176.06,2022,"Less than $15,000",94
176.06,2022,"$15,000 to $29,999",179
176.06,2022,"$30,000 to $44,999",208
176.06,2022,"$45,000 to $59,999",136
176.06,2022,"$60,000 to $74,999",47
176.06,2022,"$75,000 to $99,999",256
176.06,2022,"$100,000 to $124,999",112
176.06,2022,"$125,000 to $149,999",65
176.06,2022,"$150,000 to $199,999",131
176.06,2022,"$200,000 or more",430
177.01,2020,"Less than $15,000",157
177.01,2020,"$15,000 to $29,999",115
177.01,2020,"$30,000 to $44,999",50
177.01,2020,"$45,000 to $59,999",194
177.01,2020,"$60,000 to $74,999",136
177.01,2020,"$75,000 to $99,999",151
177.01,2020,"$100,000 to $124,999",234
177.01,2020,"$125,000 to $149,999",272
177.01,2020,"$150,000 to $199,999",295
177.01,2020,"$200,000 or more",730
177.01,2021,"Less than $15,000",289
177.01,2021,"$15,000 to $29,999",54
177.01,2021,"$30,000 to $44,999",31
177.01,2021,"$45,000 to $59,999",69
177.01,2021,"$60,000 to $74,999",112
177.01,2021,"$75,000 to $99,999",168
177.01,2021,"$100,000 to $124,999",324
177.01,2021,"$125,000 to $149,999",238
177.01,2021,"$150,000 to $199,999",301
177.01,2021,"$200,000 or more",716
177.01,2022,"Less than $15,000",212
177.01,2022,"$15,000 to $29,999",58
177.01,2022,"$30,000 to $44,999",32
177.01,2022,"$45,000 to $59,999",100
177.01,2022,"$60,000 to $74,999",114
177.01,2022,"$75,000 to $99,999",173
177.01,2022,"$100,000 to $124,999",308
177.01,2022,"$125,000 to $149,999",239
177.01,2022,"$150,000 to $199,999",318
177.01,2022,"$200,000 or more",763
177.02,2020,"Less than $15,000",31
177.02,2020,"$15,000 to $29,999",25
177.02,2020,"$30,000 to $44,999",45
177.02,2020,"$45,000 to $59,999",64
177.02,2020,"$60,000 to $74,999",69
177.02,2020,"$75,000 to $99,999",109
177.02,2020,"$100,000 to $124,999",83
177.02,2020,"$125,000 to $149,999",224
177.02,2020,"$150,000 to $199,999",100
177.02,2020,"$200,000 or more",597
177.02,2021,"Less than $15,000",27
177.02,2021,"$15,000 to $29,999",54
177.02,2021,"$30,000 to $44,999",54
177.02,2021,"$45,000 to $59,999",53
177.02,2021,"$60,000 to $74,999",78
177.02,2021,"$75,000 to $99,999",92
177.02,2021,"$100,000 to $124,999",147
177.02,2021,"$125,000 to $149,999",125
177.02,2021,"$150,000 to $199,999",168
177.02,2021,"$200,000 or more",546
177.02,2022,"Less than $15,000",6
177.02,2022,"$15,000 to $29,999",40
177.02,2022,"$30,000 to $44,999",61
177.02,2022,"$45,000 to $59,999",87
177.02,2022,"$60,000 to $74,999",76
177.02,2022,"$75,000 to $99,999",90
177.02,2022,"$100,000 to $124,999",137
177.02,2022,"$125,000 to $149,999",122
177.02,2022,"$150,000 to $199,999",169
177.02,2022,"$200,000 or more",557
178.01,2020,"Less than $15,000",73
178.01,2020,"$15,000 to $29,999",143
178.01,2020,"$30,000 to $44,999",275
178.01,2020,"$45,000 to $59,999",31
178.01,2020,"$60,000 to $74,999",235
178.01,2020,"$75,000 to $99,999",532
178.01,2020,"$100,000 to $124,999",315
178.01,2020,"$125,000 to $149,999",150
178.01,2020,"$150,000 to $199,999",415
178.01,2020,"$200,000 or more",563
178.01,2021,"Less than $15,000",194
178.01,2021,"$15,000 to $29,999",119
178.01,2021,"$30,000 to $44,999",324
178.01,2021,"$45,000 to $59,999",46
178.01,2021,"$60,000 to $74,999",164
178.01,2021,"$75,000 to $99,999",427
178.01,2021,"$100,000 to $124,999",364
178.01,2021,"$125,000 to $149,999",155
178.01,2021,"$150,000 to $199,999",362
178.01,2021,"$200,000 or more",600
178.01,2022,"Less than $15,000",142
178.01,2022,"$15,000 to $29,999",128
178.01,2022,"$30,000 to $44,999",351
178.01,2022,"$45,000 to $59,999",62
178.01,2022,"$60,000 to $74,999",158
178.01,2022,"$75,000 to $99,999",425
178.01,2022,"$100,000 to $124,999",342
178.01,2022,"$125,000 to $149,999",154
178.01,2022,"$150,000 to $199,999",379
178.01,2022,"$200,000 or more",625
178.08,2020,"Less than $15,000",59
178.08,2020,"$15,000 to $29,999",38
178.08,2020,"$30,000 to $44,999",105
178.08,2020,"$45,000 to $59,999",75
178.08,2020,"$60,000 to $74,999",185
178.08,2020,"$75,000 to $99,999",165
178.08,2020,"$100,000 to $124,999",195
178.08,2020,"$125,000 to $149,999",127
178.08,2020,"$150,000 to $199,999",312
178.08,2020,"$200,000 or more",1113
178.08,2021,"Less than $15,000",48
178.08,2021,"$15,000 to $29,999",80
178.08,2021,"$30,000 to $44,999",140
178.08,2021,"$45,000 to $59,999",55
178.08,2021,"$60,000 to $74,999",73
178.08,2021,"$75,000 to $99,999",229
178.08,2021,"$100,000 to $124,999",283
178.08,2021,"$125,000 to $149,999",168
178.08,2021,"$150,000 to $199,999",265
178.08,2021,"$200,000 or more",1048
178.08,2022,"Less than $15,000",27
178.08,2022,"$15,000 to $29,999",82
178.08,2022,"$30,000 to $44,999",153
178.08,2022,"$45,000 to $59,999",76
178.08,2022,"$60,000 to $74,999",69
178.08,2022,"$75,000 to $99,999",224
178.08,2022,"$100,000 to $124,999",263
178.08,2022,"$125,000 to $149,999",157
178.08,2022,"$150,000 to $199,999",272
178.08,2022,"$200,000 or more",1072
178.09,2020,"Less than $15,000",31
178.09,2020,"$15,000 to $29,999",34
178.09,2020,"$30,000 to $44,999",75
178.09,2020,"$45,000 to $59,999",67
178.09,2020,"$60,000 to $74,999",68
178.09,2020,"$75,000 to $99,999",121
178.09,2020,"$100,000 to $124,999",29
178.09,2020,"$125,000 to $149,999",22
178.09,2020,"$150,000 to $199,999",193
178.09,2020,"$200,000 or more",216
178.09,2021,"Less than $15,000",27
178.09,2021,"$15,000 to $29,999",41
178.09,2021,"$30,000 to $44,999",74
178.09,2021,"$45,000 to $59,999",48
178.09,2021,"$60,000 to $74,999",58
178.09,2021,"$75,000 to $99,999",107
178.09,2021,"$100,000 to $124,999",35
178.09,2021,"$125,000 to $149,999",47
178.09,2021,"$150,000 to $199,999",187
178.09,2021,"$200,000 or more",237
178.09,2022,"Less than $15,000",11
178.09,2022,"$15,000 to $29,999",38
178.09,2022,"$30,000 to $44,999",81
178.09,2022,"$45,000 to $59,999",60
178.09,2022,"$60,000 to $74,999",56
178.09,2022,"$75,000 to $99,999",107
178.09,2022,"$100,000 to $124,999",34
178.09,2022,"$125,000 to $149,999",47
178.09,2022,"$150,000 to $199,999",191
178.09,2022,"$200,000 or more",245
178.1,2020,"Less than $15,000",118
178.1,2020,"$15,000 to $29,999",100
178.1,2020,"$30,000 to $44,999",94
178.1,2020,"$45,000 to $59,999",62
178.1,2020,"$60,000 to $74,999",91
178.1,2020,"$75,000 to $99,999",161
178.1,2020,"$100,000 to $124,999",182
178.1,2020,"$125,000 to $149,999",219
178.1,2020,"$150,000 to $199,999",343
178.1,2020,"$200,000 or more",694
178.1,2021,"Less than $15,000",149
178.1,2021,"$15,000 to $29,999",111
178.1,2021,"$30,000 to $44,999",134
178.1,2021,"$45,000 to $59,999",40
178.1,2021,"$60,000 to $74,999",206
178.1,2021,"$75,000 to $99,999",199
178.1,2021,"$100,000 to $124,999",46
178.1,2021,"$125,000 to $149,999",228
178.1,2021,"$150,000 to $199,999",414
178.1,2021,"$200,000 or more",556
178.1,2022,"Less than $15,000",107
178.1,2022,"$15,000 to $29,999",113
178.1,2022,"$30,000 to $44,999",148
178.1,2022,"$45,000 to $59,999",53
178.1,2022,"$60,000 to $74,999",202
178.1,2022,"$75,000 to $99,999",196
178.1,2022,"$100,000 to $124,999",48
178.1,2022,"$125,000 to $149,999",224
178.1,2022,"$150,000 to $199,999",427
178.1,2022,"$200,000 or more",574
178.11,2020,"Less than $15,000",205
178.11,2020,"$15,000 to $29,999",156
178.11,2020,"$30,000 to $44,999",43
178.11,2020,"$45,000 to $59,999",171
178.11,2020,"$60,000 to $74,999",214
178.11,2020,"$75,000 to $99,999",214
178.11,2020,"$100,000 to $124,999",289
178.11,2020,"$125,000 to $149,999",368
178.11,2020,"$150,000 to $199,999",365
178.11,2020,"$200,000 or more",723
178.11,2021,"Less than $15,000",253
178.11,2021,"$15,000 to $29,999",205
178.11,2021,"$30,000 to $44,999",45
178.11,2021,"$45,000 to $59,999",149
178.11,2021,"$60,000 to $74,999",153
178.11,2021,"$75,000 to $99,999",213
178.11,2021,"$100,000 to $124,999",317
178.11,2021,"$125,000 to $149,999",322
178.11,2021,"$150,000 to $199,999",345
178.11,2021,"$200,000 or more",770
178.11,2022,"Less than $15,000",190
178.11,2022,"$15,000 to $29,999",213
178.11,2022,"$30,000 to $44,999",52
178.11,2022,"$45,000 to $59,999",178
178.11,2022,"$60,000 to $74,999",146
178.11,2022,"$75,000 to $99,999",213
178.11,2022,"$100,000 to $124,999",304
178.11,2022,"$125,000 to $149,999",319
178.11,2022,"$150,000 to $199,999",362
178.11,2022,"$200,000 or more",798
178.13,2020,"Less than $15,000",33
178.13,2020,"$15,000 to $29,999",94
178.13,2020,"$30,000 to $44,999",147
178.13,2020,"$45,000 to $59,999",103
178.13,2020,"$60,000 to $74,999",72
178.13,2020,"$75,000 to $99,999",75
178.13,2020,"$100,000 to $124,999",209
178.13,2020,"$125,000 to $149,999",235
178.13,2020,"$150,000 to $199,999",210
178.13,2020,"$200,000 or more",555
178.13,2021,"Less than $15,000",40
178.13,2021,"$15,000 to $29,999",100
178.13,2021,"$30,000 to $44,999",152
178.13,2021,"$45,000 to $59,999",140
178.13,2021,"$60,000 to $74,999",101
178.13,2021,"$75,000 to $99,999",85
178.13,2021,"$100,000 to $124,999",202
178.13,2021,"$125,000 to $149,999",147
178.13,2021,"$150,000 to $199,999",244
178.13,2021,"$200,000 or more",553
178.13,2022,"Less than $15,000",28
178.13,2022,"$15,000 to $29,999",100
178.13,2022,"$30,000 to $44,999",163
178.13,2022,"$45,000 to $59,999",159
178.13,2022,"$60,000 to $74,999",99
178.13,2022,"$75,000 to $99,999",77
178.13,2022,"$100,000 to $124,999",187
178.13,2022,"$125,000 to $149,999",143
178.13,2022,"$150,000 to $199,999",247
178.13,2022,"$200,000 or more",564
179.01,2020,"Less than $15,000",176
179.01,2020,"$15,000 to $29,999",175
179.01,2020,"$30,000 to $44,999",186
179.01,2020,"$45,000 to $59,999",194
179.01,2020,"$60,000 to $74,999",275
179.01,2020,"$75,000 to $99,999",121
179.01,2020,"$100,000 to $124,999",170
179.01,2020,"$125,000 to $149,999",204
179.01,2020,"$150,000 to $199,999",165
179.01,2020,"$200,000 or more",124
179.01,2021,"Less than $15,000",107
179.01,2021,"$15,000 to $29,999",299
179.01,2021,"$30,000 to $44,999",154
179.01,2021,"$45,000 to $59,999",193
179.01,2021,"$60,000 to $74,999",155
179.01,2021,"$75,000 to $99,999",268
179.01,2021,"$100,000 to $124,999",153
179.01,2021,"$125,000 to $149,999",198
179.01,2021,"$150,000 to $199,999",214
179.01,2021,"$200,000 or more",104
179.01,2022,"Less than $15,000",87
179.01,2022,"$15,000 to $29,999",321
179.01,2022,"$30,000 to $44,999",177
179.01,2022,"$45,000 to $59,999",236
179.01,2022,"$60,000 to $74,999",164
179.01,2022,"$75,000 to $99,999",286
179.01,2022,"$100,000 to $124,999",161
179.01,2022,"$125,000 to $149,999",204
179.01,2022,"$150,000 to $199,999",234
179.01,2022,"$200,000 or more",110
179.02,2020,"Less than $15,000",91
179.02,2020,"$15,000 to $29,999",219
179.02,2020,"$30,000 to $44,999",45
179.02,2020,"$45,000 to $59,999",54
179.02,2020,"$60,000 to $74,999",70
179.02,2020,"$75,000 to $99,999",150
179.02,2020,"$100,000 to $124,999",125
179.02,2020,"$125,000 to $149,999",9
179.02,2020,"$150,000 to $199,999",60
179.02,2020,"$200,000 or more",350
179.02,2021,"Less than $15,000",114
179.02,2021,"$15,000 to $29,999",265
179.02,2021,"$30,000 to $44,999",59
179.02,2021,"$45,000 to $59,999",21
179.02,2021,"$60,000 to $74,999",130
179.02,2021,"$75,000 to $99,999",185
179.02,2021,"$100,000 to $124,999",139
179.02,2021,"$125,000 to $149,999",2
179.02,2021,"$150,000 to $199,999",75
179.02,2021,"$200,000 or more",196
179.02,2022,"Less than $15,000",89
179.02,2022,"$15,000 to $29,999",274
179.02,2022,"$30,000 to $44,999",64
179.02,2022,"$45,000 to $59,999",21
179.02,2022,"$60,000 to $74,999",129
179.02,2022,"$75,000 to $99,999",184
179.02,2022,"$100,000 to $124,999",136
179.02,2022,"$125,000 to $149,999",1
179.02,2022,"$150,000 to $199,999",80
179.02,2022,"$200,000 or more",204
18.01,2020,"Less than $15,000",93
18.01,2020,"$15,000 to $29,999",115
18.01,2020,"$30,000 to $44,999",92
18.01,2020,"$45,000 to $59,999",103
18.01,2020,"$60,000 to $74,999",55
18.01,2020,"$75,000 to $99,999",54
18.01,2020,"$100,000 to $124,999",197
18.01,2020,"$125,000 to $149,999",41
18.01,2020,"$150,000 to $199,999",91
18.01,2020,"$200,000 or more",22
18.01,2021,"Less than $15,000",74
18.01,2021,"$15,000 to $29,999",203
18.01,2021,"$30,000 to $44,999",53
18.01,2021,"$45,000 to $59,999",131
18.01,2021,"$60,000 to $74,999",59
18.01,2021,"$75,000 to $99,999",57
18.01,2021,"$100,000 to $124,999",164
18.01,2021,"$125,000 to $149,999",86
18.01,2021,"$150,000 to $199,999",20
18.01,2021,"$200,000 or more",6
18.01,2022,"Less than $15,000",58
18.01,2022,"$15,000 to $29,999",208
18.01,2022,"$30,000 to $44,999",58
18.01,2022,"$45,000 to $59,999",156
18.01,2022,"$60,000 to $74,999",60
18.01,2022,"$75,000 to $99,999",58
18.01,2022,"$100,000 to $124,999",157
18.01,2022,"$125,000 to $149,999",85
18.01,2022,"$150,000 to $199,999",20
18.01,2022,"$200,000 or more",7
18.02,2020,"Less than $15,000",70
18.02,2020,"$15,000 to $29,999",205
18.02,2020,"$30,000 to $44,999",153
18.02,2020,"$45,000 to $59,999",337
18.02,2020,"$60,000 to $74,999",219
18.02,2020,"$75,000 to $99,999",362
18.02,2020,"$100,000 to $124,999",96
18.02,2020,"$125,000 to $149,999",57
18.02,2020,"$150,000 to $199,999",141
18.02,2020,"$200,000 or more",33
18.02,2021,"Less than $15,000",60
18.02,2021,"$15,000 to $29,999",169
18.02,2021,"$30,000 to $44,999",141
18.02,2021,"$45,000 to $59,999",216
18.02,2021,"$60,000 to $74,999",272
18.02,2021,"$75,000 to $99,999",381
18.02,2021,"$100,000 to $124,999",128
18.02,2021,"$125,000 to $149,999",49
18.02,2021,"$150,000 to $199,999",146
18.02,2021,"$200,000 or more",91
18.02,2022,"Less than $15,000",42
18.02,2022,"$15,000 to $29,999",169
18.02,2022,"$30,000 to $44,999",151
18.02,2022,"$45,000 to $59,999",246
18.02,2022,"$60,000 to $74,999",263
18.02,2022,"$75,000 to $99,999",372
18.02,2022,"$100,000 to $124,999",121
18.02,2022,"$125,000 to $149,999",48
18.02,2022,"$150,000 to $199,999",148
18.02,2022,"$200,000 or more",92
180,2020,"Less than $15,000",63
180,2020,"$15,000 to $29,999",151
180,2020,"$30,000 to $44,999",103
180,2020,"$45,000 to $59,999",62
180,2020,"$60,000 to $74,999",175
180,2020,"$75,000 to $99,999",249
180,2020,"$100,000 to $124,999",95
180,2020,"$125,000 to $149,999",157
180,2020,"$150,000 to $199,999",210
180,2020,"$200,000 or more",420
180,2021,"Less than $15,000",55
180,2021,"$15,000 to $29,999",111
180,2021,"$30,000 to $44,999",167
180,2021,"$45,000 to $59,999",93
180,2021,"$60,000 to $74,999",165
180,2021,"$75,000 to $99,999",268
180,2021,"$100,000 to $124,999",117
180,2021,"$125,000 to $149,999",92
180,2021,"$150,000 to $199,999",362
180,2021,"$200,000 or more",267
180,2022,"Less than $15,000",38
180,2022,"$15,000 to $29,999",112
180,2022,"$30,000 to $44,999",178
180,2022,"$45,000 to $59,999",111
180,2022,"$60,000 to $74,999",158
180,2022,"$75,000 to $99,999",264
180,2022,"$100,000 to $124,999",114
180,2022,"$125,000 to $149,999",91
180,2022,"$150,000 to $199,999",369
180,2022,"$200,000 or more",271
181.01,2020,"Less than $15,000",78
181.01,2020,"$15,000 to $29,999",253
181.01,2020,"$30,000 to $44,999",125
181.01,2020,"$45,000 to $59,999",117
181.01,2020,"$60,000 to $74,999",132
181.01,2020,"$75,000 to $99,999",172
181.01,2020,"$100,000 to $124,999",155
181.01,2020,"$125,000 to $149,999",89
181.01,2020,"$150,000 to $199,999",62
181.01,2020,"$200,000 or more",193
181.01,2021,"Less than $15,000",0
181.01,2021,"$15,000 to $29,999",239
181.01,2021,"$30,000 to $44,999",116
181.01,2021,"$45,000 to $59,999",94
181.01,2021,"$60,000 to $74,999",79
181.01,2021,"$75,000 to $99,999",206
181.01,2021,"$100,000 to $124,999",119
181.01,2021,"$125,000 to $149,999",107
181.01,2021,"$150,000 to $199,999",123
181.01,2021,"$200,000 or more",290
181.01,2022,"Less than $15,000",0
181.01,2022,"$15,000 to $29,999",240
181.01,2022,"$30,000 to $44,999",132
181.01,2022,"$45,000 to $59,999",119
181.01,2022,"$60,000 to $74,999",65
181.01,2022,"$75,000 to $99,999",200
181.01,2022,"$100,000 to $124,999",117
181.01,2022,"$125,000 to $149,999",105
181.01,2022,"$150,000 to $199,999",124
181.01,2022,"$200,000 or more",281
181.02,2020,"Less than $15,000",6
181.02,2020,"$15,000 to $29,999",280
181.02,2020,"$30,000 to $44,999",94
181.02,2020,"$45,000 to $59,999",85
181.02,2020,"$60,000 to $74,999",94
181.02,2020,"$75,000 to $99,999",225
181.02,2020,"$100,000 to $124,999",45
181.02,2020,"$125,000 to $149,999",108
181.02,2020,"$150,000 to $199,999",146
181.02,2020,"$200,000 or more",222
181.02,2021,"Less than $15,000",31
181.02,2021,"$15,000 to $29,999",320
181.02,2021,"$30,000 to $44,999",73
181.02,2021,"$45,000 to $59,999",59
181.02,2021,"$60,000 to $74,999",130
181.02,2021,"$75,000 to $99,999",138
181.02,2021,"$100,000 to $124,999",141
181.02,2021,"$125,000 to $149,999",69
181.02,2021,"$150,000 to $199,999",159
181.02,2021,"$200,000 or more",184
181.02,2022,"Less than $15,000",20
181.02,2022,"$15,000 to $29,999",320
181.02,2022,"$30,000 to $44,999",69
181.02,2022,"$45,000 to $59,999",69
181.02,2022,"$60,000 to $74,999",129
181.02,2022,"$75,000 to $99,999",138
181.02,2022,"$100,000 to $124,999",141
181.02,2022,"$125,000 to $149,999",69
181.02,2022,"$150,000 to $199,999",163
181.02,2022,"$200,000 or more",190
182.01,2020,"Less than $15,000",183
182.01,2020,"$15,000 to $29,999",114
182.01,2020,"$30,000 to $44,999",16
182.01,2020,"$45,000 to $59,999",149
182.01,2020,"$60,000 to $74,999",79
182.01,2020,"$75,000 to $99,999",160
182.01,2020,"$100,000 to $124,999",87
182.01,2020,"$125,000 to $149,999",58
182.01,2020,"$150,000 to $199,999",86
182.01,2020,"$200,000 or more",168
182.01,2021,"Less than $15,000",137
182.01,2021,"$15,000 to $29,999",138
182.01,2021,"$30,000 to $44,999",37
182.01,2021,"$45,000 to $59,999",104
182.01,2021,"$60,000 to $74,999",166
182.01,2021,"$75,000 to $99,999",152
182.01,2021,"$100,000 to $124,999",99
182.01,2021,"$125,000 to $149,999",102
182.01,2021,"$150,000 to $199,999",62
182.01,2021,"$200,000 or more",172
182.01,2022,"Less than $15,000",116
182.01,2022,"$15,000 to $29,999",145
182.01,2022,"$30,000 to $44,999",36
182.01,2022,"$45,000 to $59,999",120
182.01,2022,"$60,000 to $74,999",163
182.01,2022,"$75,000 to $99,999",152
182.01,2022,"$100,000 to $124,999",99
182.01,2022,"$125,000 to $149,999",102
182.01,2022,"$150,000 to $199,999",62
182.01,2022,"$200,000 or more",176
182.02,2020,"Less than $15,000",97
182.02,2020,"$15,000 to $29,999",63
182.02,2020,"$30,000 to $44,999",152
182.02,2020,"$45,000 to $59,999",102
182.02,2020,"$60,000 to $74,999",181
182.02,2020,"$75,000 to $99,999",124
182.02,2020,"$100,000 to $124,999",129
182.02,2020,"$125,000 to $149,999",110
182.02,2020,"$150,000 to $199,999",61
182.02,2020,"$200,000 or more",152
182.02,2021,"Less than $15,000",52
182.02,2021,"$15,000 to $29,999",49
182.02,2021,"$30,000 to $44,999",230
182.02,2021,"$45,000 to $59,999",170
182.02,2021,"$60,000 to $74,999",139
182.02,2021,"$75,000 to $99,999",41
182.02,2021,"$100,000 to $124,999",124
182.02,2021,"$125,000 to $149,999",97
182.02,2021,"$150,000 to $199,999",100
182.02,2021,"$200,000 or more",168
182.02,2022,"Less than $15,000",27
182.02,2022,"$15,000 to $29,999",53
182.02,2022,"$30,000 to $44,999",236
182.02,2022,"$45,000 to $59,999",198
182.02,2022,"$60,000 to $74,999",135
182.02,2022,"$75,000 to $99,999",40
182.02,2022,"$100,000 to $124,999",122
182.02,2022,"$125,000 to $149,999",93
182.02,2022,"$150,000 to $199,999",100
182.02,2022,"$200,000 or more",168
183.01,2020,"Less than $15,000",4
183.01,2020,"$15,000 to $29,999",33
183.01,2020,"$30,000 to $44,999",75
183.01,2020,"$45,000 to $59,999",53
183.01,2020,"$60,000 to $74,999",31
183.01,2020,"$75,000 to $99,999",65
183.01,2020,"$100,000 to $124,999",83
183.01,2020,"$125,000 to $149,999",11
183.01,2020,"$150,000 to $199,999",50
183.01,2020,"$200,000 or more",120
183.01,2021,"Less than $15,000",3
183.01,2021,"$15,000 to $29,999",47
183.01,2021,"$30,000 to $44,999",77
183.01,2021,"$45,000 to $59,999",61
183.01,2021,"$60,000 to $74,999",47
183.01,2021,"$75,000 to $99,999",29
183.01,2021,"$100,000 to $124,999",100
183.01,2021,"$125,000 to $149,999",32
183.01,2021,"$150,000 to $199,999",29
183.01,2021,"$200,000 or more",95
183.01,2022,"Less than $15,000",2
183.01,2022,"$15,000 to $29,999",47
183.01,2022,"$30,000 to $44,999",82
183.01,2022,"$45,000 to $59,999",72
183.01,2022,"$60,000 to $74,999",47
183.01,2022,"$75,000 to $99,999",23
183.01,2022,"$100,000 to $124,999",93
183.01,2022,"$125,000 to $149,999",29
183.01,2022,"$150,000 to $199,999",26
183.01,2022,"$200,000 or more",93
183.02,2020,"Less than $15,000",25
183.02,2020,"$15,000 to $29,999",107
183.02,2020,"$30,000 to $44,999",75
183.02,2020,"$45,000 to $59,999",91
183.02,2020,"$60,000 to $74,999",55
183.02,2020,"$75,000 to $99,999",16
183.02,2020,"$100,000 to $124,999",64
183.02,2020,"$125,000 to $149,999",20
183.02,2020,"$150,000 to $199,999",93
183.02,2020,"$200,000 or more",120
183.02,2021,"Less than $15,000",52
183.02,2021,"$15,000 to $29,999",115
183.02,2021,"$30,000 to $44,999",65
183.02,2021,"$45,000 to $59,999",110
183.02,2021,"$60,000 to $74,999",71
183.02,2021,"$75,000 to $99,999",22
183.02,2021,"$100,000 to $124,999",15
183.02,2021,"$125,000 to $149,999",41
183.02,2021,"$150,000 to $199,999",85
183.02,2021,"$200,000 or more",89
183.02,2022,"Less than $15,000",35
183.02,2022,"$15,000 to $29,999",114
183.02,2022,"$30,000 to $44,999",71
183.02,2022,"$45,000 to $59,999",126
183.02,2022,"$60,000 to $74,999",71
183.02,2022,"$75,000 to $99,999",23
183.02,2022,"$100,000 to $124,999",10
183.02,2022,"$125,000 to $149,999",41
183.02,2022,"$150,000 to $199,999",85
183.02,2022,"$200,000 or more",92
184,2020,"Less than $15,000",176
184,2020,"$15,000 to $29,999",368
184,2020,"$30,000 to $44,999",125
184,2020,"$45,000 to $59,999",177
184,2020,"$60,000 to $74,999",199
184,2020,"$75,000 to $99,999",198
184,2020,"$100,000 to $124,999",260
184,2020,"$125,000 to $149,999",161
184,2020,"$150,000 to $199,999",104
184,2020,"$200,000 or more",78
184,2021,"Less than $15,000",180
184,2021,"$15,000 to $29,999",382
184,2021,"$30,000 to $44,999",165
184,2021,"$45,000 to $59,999",188
184,2021,"$60,000 to $74,999",139
184,2021,"$75,000 to $99,999",275
184,2021,"$100,000 to $124,999",208
184,2021,"$125,000 to $149,999",128
184,2021,"$150,000 to $199,999",87
184,2021,"$200,000 or more",93
184,2022,"Less than $15,000",143
184,2022,"$15,000 to $29,999",388
184,2022,"$30,000 to $44,999",174
184,2022,"$45,000 to $59,999",221
184,2022,"$60,000 to $74,999",140
184,2022,"$75,000 to $99,999",274
184,2022,"$100,000 to $124,999",207
184,2022,"$125,000 to $149,999",127
184,2022,"$150,000 to $199,999",88
184,2022,"$200,000 or more",94
185.04,2020,"Less than $15,000",229
185.04,2020,"$15,000 to $29,999",156
185.04,2020,"$30,000 to $44,999",300
185.04,2020,"$45,000 to $59,999",253
185.04,2020,"$60,000 to $74,999",266
